;DATE;WEEK_DAY;MONTH;TIME;ASS_ASSIGNMENT;ASS_ID;CSPL_RECEIVED_CALLS;CSPL_CALLS
365931;(480, 190, 9, 7, 2011);6;7;480;Téléphonie;35;5;5
365970;(510, 190, 9, 7, 2011);6;7;510;Téléphonie;35;2;2
366010;(540, 190, 9, 7, 2011);6;7;540;Téléphonie;35;13;13
366050;(570, 190, 9, 7, 2011);6;7;570;Téléphonie;35;24;24
366090;(600, 190, 9, 7, 2011);6;7;600;Téléphonie;35;22;23
366130;(630, 190, 9, 7, 2011);6;7;630;Téléphonie;35;17;17
366170;(660, 190, 9, 7, 2011);6;7;660;Téléphonie;35;19;19
366210;(690, 190, 9, 7, 2011);6;7;690;Téléphonie;35;22;24
366250;(720, 190, 9, 7, 2011);6;7;720;Téléphonie;35;10;10
366289;(750, 190, 9, 7, 2011);6;7;750;Téléphonie;35;10;10
366328;(780, 190, 9, 7, 2011);6;7;780;Téléphonie;35;19;19
366367;(810, 190, 9, 7, 2011);6;7;810;Téléphonie;35;12;12
366406;(840, 190, 9, 7, 2011);6;7;840;Téléphonie;35;9;9
366445;(870, 190, 9, 7, 2011);6;7;870;Téléphonie;35;7;7
366484;(900, 190, 9, 7, 2011);6;7;900;Téléphonie;35;12;12
366523;(930, 190, 9, 7, 2011);6;7;930;Téléphonie;35;6;6
366562;(960, 190, 9, 7, 2011);6;7;960;Téléphonie;35;14;14
366600;(990, 190, 9, 7, 2011);6;7;990;Téléphonie;35;10;10
366638;(1020, 190, 9, 7, 2011);6;7;1020;Téléphonie;35;10;10
366676;(1050, 190, 9, 7, 2011);6;7;1050;Téléphonie;35;5;5
366714;(1080, 190, 9, 7, 2011);6;7;1080;Téléphonie;35;9;9
366752;(1110, 190, 9, 7, 2011);6;7;1110;Téléphonie;35;3;3
366790;(1140, 190, 9, 7, 2011);6;7;1140;Téléphonie;35;5;5
366827;(1170, 190, 9, 7, 2011);6;7;1170;Téléphonie;35;7;7
366864;(1200, 190, 9, 7, 2011);6;7;1200;Téléphonie;35;9;9
366901;(1230, 190, 9, 7, 2011);6;7;1230;Téléphonie;35;3;3
366938;(1260, 190, 9, 7, 2011);6;7;1260;Téléphonie;35;3;3
366974;(1290, 190, 9, 7, 2011);6;7;1290;Téléphonie;35;4;4
367011;(1320, 190, 9, 7, 2011);6;7;1320;Téléphonie;35;4;4
367047;(1350, 190, 9, 7, 2011);6;7;1350;Téléphonie;35;5;5
367083;(1380, 190, 9, 7, 2011);6;7;1380;Téléphonie;35;3;3
367118;(1410, 190, 9, 7, 2011);6;7;1410;Téléphonie;35;6;6
367153;(0, 191, 10, 7, 2011);0;7;0;Téléphonie;35;6;6
367188;(30, 191, 10, 7, 2011);0;7;30;Téléphonie;35;3;3
367223;(60, 191, 10, 7, 2011);0;7;60;Téléphonie;35;1;2
367257;(90, 191, 10, 7, 2011);0;7;90;Téléphonie;35;0;0
367292;(120, 191, 10, 7, 2011);0;7;120;Téléphonie;35;2;2
367327;(150, 191, 10, 7, 2011);0;7;150;Téléphonie;35;1;1
367360;(180, 191, 10, 7, 2011);0;7;180;Téléphonie;35;0;0
367394;(210, 191, 10, 7, 2011);0;7;210;Téléphonie;35;1;1
367428;(240, 191, 10, 7, 2011);0;7;240;Téléphonie;35;0;0
367462;(270, 191, 10, 7, 2011);0;7;270;Téléphonie;35;0;0
367496;(300, 191, 10, 7, 2011);0;7;300;Téléphonie;35;1;1
367530;(330, 191, 10, 7, 2011);0;7;330;Téléphonie;35;0;0
367565;(360, 191, 10, 7, 2011);0;7;360;Téléphonie;35;0;0
367600;(390, 191, 10, 7, 2011);0;7;390;Téléphonie;35;0;0
367638;(420, 191, 10, 7, 2011);0;7;420;Téléphonie;35;2;2
367676;(450, 191, 10, 7, 2011);0;7;450;Téléphonie;35;0;0
367714;(480, 191, 10, 7, 2011);0;7;480;Téléphonie;35;3;3
367751;(510, 191, 10, 7, 2011);0;7;510;Téléphonie;35;4;4
367788;(540, 191, 10, 7, 2011);0;7;540;Téléphonie;35;3;3
367825;(570, 191, 10, 7, 2011);0;7;570;Téléphonie;35;8;8
367862;(600, 191, 10, 7, 2011);0;7;600;Téléphonie;35;3;3
367899;(630, 191, 10, 7, 2011);0;7;630;Téléphonie;35;6;6
367936;(660, 191, 10, 7, 2011);0;7;660;Téléphonie;35;7;7
367973;(690, 191, 10, 7, 2011);0;7;690;Téléphonie;35;2;2
368010;(720, 191, 10, 7, 2011);0;7;720;Téléphonie;35;2;2
368047;(750, 191, 10, 7, 2011);0;7;750;Téléphonie;35;5;5
368083;(780, 191, 10, 7, 2011);0;7;780;Téléphonie;35;3;3
368119;(810, 191, 10, 7, 2011);0;7;810;Téléphonie;35;1;1
368155;(840, 191, 10, 7, 2011);0;7;840;Téléphonie;35;3;3
368191;(870, 191, 10, 7, 2011);0;7;870;Téléphonie;35;5;5
368227;(900, 191, 10, 7, 2011);0;7;900;Téléphonie;35;2;2
368263;(930, 191, 10, 7, 2011);0;7;930;Téléphonie;35;2;2
368299;(960, 191, 10, 7, 2011);0;7;960;Téléphonie;35;5;5
368335;(990, 191, 10, 7, 2011);0;7;990;Téléphonie;35;3;4
368371;(1020, 191, 10, 7, 2011);0;7;1020;Téléphonie;35;4;4
368407;(1050, 191, 10, 7, 2011);0;7;1050;Téléphonie;35;2;2
368444;(1080, 191, 10, 7, 2011);0;7;1080;Téléphonie;35;2;2
368480;(1110, 191, 10, 7, 2011);0;7;1110;Téléphonie;35;5;5
368516;(1140, 191, 10, 7, 2011);0;7;1140;Téléphonie;35;2;2
368552;(1170, 191, 10, 7, 2011);0;7;1170;Téléphonie;35;6;6
368588;(1200, 191, 10, 7, 2011);0;7;1200;Téléphonie;35;4;4
368625;(1230, 191, 10, 7, 2011);0;7;1230;Téléphonie;35;8;8
368662;(1260, 191, 10, 7, 2011);0;7;1260;Téléphonie;35;2;2
368699;(1290, 191, 10, 7, 2011);0;7;1290;Téléphonie;35;5;5
368733;(1320, 191, 10, 7, 2011);0;7;1320;Téléphonie;35;7;7
368767;(1350, 191, 10, 7, 2011);0;7;1350;Téléphonie;35;1;1
368801;(1380, 191, 10, 7, 2011);0;7;1380;Téléphonie;35;1;1
368834;(1410, 191, 10, 7, 2011);0;7;1410;Téléphonie;35;5;5
368866;(0, 192, 11, 7, 2011);1;7;0;Téléphonie;35;6;6
368898;(30, 192, 11, 7, 2011);1;7;30;Téléphonie;35;3;3
368931;(60, 192, 11, 7, 2011);1;7;60;Téléphonie;35;2;2
368963;(90, 192, 11, 7, 2011);1;7;90;Téléphonie;35;3;3
368994;(120, 192, 11, 7, 2011);1;7;120;Téléphonie;35;1;1
369025;(150, 192, 11, 7, 2011);1;7;150;Téléphonie;35;0;0
369056;(180, 192, 11, 7, 2011);1;7;180;Téléphonie;35;1;1
369087;(210, 192, 11, 7, 2011);1;7;210;Téléphonie;35;1;1
369118;(240, 192, 11, 7, 2011);1;7;240;Téléphonie;35;0;0
369149;(270, 192, 11, 7, 2011);1;7;270;Téléphonie;35;0;0
369180;(300, 192, 11, 7, 2011);1;7;300;Téléphonie;35;1;1
369212;(330, 192, 11, 7, 2011);1;7;330;Téléphonie;35;3;3
369243;(360, 192, 11, 7, 2011);1;7;360;Téléphonie;35;3;3
369280;(390, 192, 11, 7, 2011);1;7;390;Téléphonie;35;2;2
369319;(420, 192, 11, 7, 2011);1;7;420;Téléphonie;35;4;4
369365;(450, 192, 11, 7, 2011);1;7;450;Téléphonie;35;13;13
369411;(480, 192, 11, 7, 2011);1;7;480;Téléphonie;35;17;18
369460;(510, 192, 11, 7, 2011);1;7;510;Téléphonie;35;28;28
369509;(540, 192, 11, 7, 2011);1;7;540;Téléphonie;35;35;37
369558;(570, 192, 11, 7, 2011);1;7;570;Téléphonie;35;48;50
369607;(600, 192, 11, 7, 2011);1;7;600;Téléphonie;35;64;65
369657;(630, 192, 11, 7, 2011);1;7;630;Téléphonie;35;46;48
369706;(660, 192, 11, 7, 2011);1;7;660;Téléphonie;35;50;50
369755;(690, 192, 11, 7, 2011);1;7;690;Téléphonie;35;46;47
369803;(720, 192, 11, 7, 2011);1;7;720;Téléphonie;35;38;38
369851;(750, 192, 11, 7, 2011);1;7;750;Téléphonie;35;29;29
369900;(780, 192, 11, 7, 2011);1;7;780;Téléphonie;35;32;32
369949;(810, 192, 11, 7, 2011);1;7;810;Téléphonie;35;31;31
369998;(840, 192, 11, 7, 2011);1;7;840;Téléphonie;35;42;42
370047;(870, 192, 11, 7, 2011);1;7;870;Téléphonie;35;51;51
370096;(900, 192, 11, 7, 2011);1;7;900;Téléphonie;35;42;42
370145;(930, 192, 11, 7, 2011);1;7;930;Téléphonie;35;40;40
370194;(960, 192, 11, 7, 2011);1;7;960;Téléphonie;35;50;50
370243;(990, 192, 11, 7, 2011);1;7;990;Téléphonie;35;30;30
370292;(1020, 192, 11, 7, 2011);1;7;1020;Téléphonie;35;43;44
370338;(1050, 192, 11, 7, 2011);1;7;1050;Téléphonie;35;43;44
370382;(1080, 192, 11, 7, 2011);1;7;1080;Téléphonie;35;27;27
370425;(1110, 192, 11, 7, 2011);1;7;1110;Téléphonie;35;23;23
370468;(1140, 192, 11, 7, 2011);1;7;1140;Téléphonie;35;19;19
370511;(1170, 192, 11, 7, 2011);1;7;1170;Téléphonie;35;18;18
370552;(1200, 192, 11, 7, 2011);1;7;1200;Téléphonie;35;13;14
370593;(1230, 192, 11, 7, 2011);1;7;1230;Téléphonie;35;20;20
370632;(1260, 192, 11, 7, 2011);1;7;1260;Téléphonie;35;10;10
370671;(1290, 192, 11, 7, 2011);1;7;1290;Téléphonie;35;8;8
370710;(1320, 192, 11, 7, 2011);1;7;1320;Téléphonie;35;8;8
370748;(1350, 192, 11, 7, 2011);1;7;1350;Téléphonie;35;7;7
370785;(1380, 192, 11, 7, 2011);1;7;1380;Téléphonie;35;3;3
370819;(1410, 192, 11, 7, 2011);1;7;1410;Téléphonie;35;3;3
370852;(0, 193, 12, 7, 2011);2;7;0;Téléphonie;35;0;0
370885;(30, 193, 12, 7, 2011);2;7;30;Téléphonie;35;4;4
370918;(60, 193, 12, 7, 2011);2;7;60;Téléphonie;35;5;5
370950;(90, 193, 12, 7, 2011);2;7;90;Téléphonie;35;2;2
370983;(120, 193, 12, 7, 2011);2;7;120;Téléphonie;35;0;0
371015;(150, 193, 12, 7, 2011);2;7;150;Téléphonie;35;0;0
371047;(180, 193, 12, 7, 2011);2;7;180;Téléphonie;35;5;5
371079;(210, 193, 12, 7, 2011);2;7;210;Téléphonie;35;0;0
371111;(240, 193, 12, 7, 2011);2;7;240;Téléphonie;35;1;1
371143;(270, 193, 12, 7, 2011);2;7;270;Téléphonie;35;0;0
371175;(300, 193, 12, 7, 2011);2;7;300;Téléphonie;35;1;1
371208;(330, 193, 12, 7, 2011);2;7;330;Téléphonie;35;0;0
371241;(360, 193, 12, 7, 2011);2;7;360;Téléphonie;35;1;1
371279;(390, 193, 12, 7, 2011);2;7;390;Téléphonie;35;5;5
371318;(420, 193, 12, 7, 2011);2;7;420;Téléphonie;35;11;11
371363;(450, 193, 12, 7, 2011);2;7;450;Téléphonie;35;4;4
371409;(480, 193, 12, 7, 2011);2;7;480;Téléphonie;35;13;15
371457;(510, 193, 12, 7, 2011);2;7;510;Téléphonie;35;20;20
371506;(540, 193, 12, 7, 2011);2;7;540;Téléphonie;35;49;50
371555;(570, 193, 12, 7, 2011);2;7;570;Téléphonie;35;47;47
371604;(600, 193, 12, 7, 2011);2;7;600;Téléphonie;35;47;47
371653;(630, 193, 12, 7, 2011);2;7;630;Téléphonie;35;39;40
371702;(660, 193, 12, 7, 2011);2;7;660;Téléphonie;35;45;47
371751;(690, 193, 12, 7, 2011);2;7;690;Téléphonie;35;29;30
371800;(720, 193, 12, 7, 2011);2;7;720;Téléphonie;35;36;36
371848;(750, 193, 12, 7, 2011);2;7;750;Téléphonie;35;26;27
371896;(780, 193, 12, 7, 2011);2;7;780;Téléphonie;35;35;35
371945;(810, 193, 12, 7, 2011);2;7;810;Téléphonie;35;41;41
371994;(840, 193, 12, 7, 2011);2;7;840;Téléphonie;35;50;51
372043;(870, 193, 12, 7, 2011);2;7;870;Téléphonie;35;52;52
372092;(900, 193, 12, 7, 2011);2;7;900;Téléphonie;35;48;49
372141;(930, 193, 12, 7, 2011);2;7;930;Téléphonie;35;44;44
372190;(960, 193, 12, 7, 2011);2;7;960;Téléphonie;35;47;48
372239;(990, 193, 12, 7, 2011);2;7;990;Téléphonie;35;42;42
372288;(1020, 193, 12, 7, 2011);2;7;1020;Téléphonie;35;31;32
372336;(1050, 193, 12, 7, 2011);2;7;1050;Téléphonie;35;25;25
372381;(1080, 193, 12, 7, 2011);2;7;1080;Téléphonie;35;19;19
372423;(1110, 193, 12, 7, 2011);2;7;1110;Téléphonie;35;18;18
372465;(1140, 193, 12, 7, 2011);2;7;1140;Téléphonie;35;19;19
372506;(1170, 193, 12, 7, 2011);2;7;1170;Téléphonie;35;15;15
372545;(1200, 193, 12, 7, 2011);2;7;1200;Téléphonie;35;15;17
372584;(1230, 193, 12, 7, 2011);2;7;1230;Téléphonie;35;11;11
372621;(1260, 193, 12, 7, 2011);2;7;1260;Téléphonie;35;14;14
372658;(1290, 193, 12, 7, 2011);2;7;1290;Téléphonie;35;5;5
372695;(1320, 193, 12, 7, 2011);2;7;1320;Téléphonie;35;9;9
372731;(1350, 193, 12, 7, 2011);2;7;1350;Téléphonie;35;4;4
372767;(1380, 193, 12, 7, 2011);2;7;1380;Téléphonie;35;5;5
372798;(1410, 193, 12, 7, 2011);2;7;1410;Téléphonie;35;5;5
372829;(0, 194, 13, 7, 2011);3;7;0;Téléphonie;35;5;5
372858;(30, 194, 13, 7, 2011);3;7;30;Téléphonie;35;5;5
372887;(60, 194, 13, 7, 2011);3;7;60;Téléphonie;35;1;1
372916;(90, 194, 13, 7, 2011);3;7;90;Téléphonie;35;0;0
372945;(120, 194, 13, 7, 2011);3;7;120;Téléphonie;35;1;1
372975;(150, 194, 13, 7, 2011);3;7;150;Téléphonie;35;2;2
373005;(180, 194, 13, 7, 2011);3;7;180;Téléphonie;35;1;1
373035;(210, 194, 13, 7, 2011);3;7;210;Téléphonie;35;1;1
373065;(240, 194, 13, 7, 2011);3;7;240;Téléphonie;35;1;1
373095;(270, 194, 13, 7, 2011);3;7;270;Téléphonie;35;0;0
373125;(300, 194, 13, 7, 2011);3;7;300;Téléphonie;35;2;2
373155;(330, 194, 13, 7, 2011);3;7;330;Téléphonie;35;6;6
373188;(360, 194, 13, 7, 2011);3;7;360;Téléphonie;35;3;3
373223;(390, 194, 13, 7, 2011);3;7;390;Téléphonie;35;3;3
373260;(420, 194, 13, 7, 2011);3;7;420;Téléphonie;35;8;8
373304;(450, 194, 13, 7, 2011);3;7;450;Téléphonie;35;9;9
373351;(480, 194, 13, 7, 2011);3;7;480;Téléphonie;35;12;12
373400;(510, 194, 13, 7, 2011);3;7;510;Téléphonie;35;25;25
373449;(540, 194, 13, 7, 2011);3;7;540;Téléphonie;35;24;24
373498;(570, 194, 13, 7, 2011);3;7;570;Téléphonie;35;37;40
373547;(600, 194, 13, 7, 2011);3;7;600;Téléphonie;35;46;48
373597;(630, 194, 13, 7, 2011);3;7;630;Téléphonie;35;45;46
373646;(660, 194, 13, 7, 2011);3;7;660;Téléphonie;35;46;46
373695;(690, 194, 13, 7, 2011);3;7;690;Téléphonie;35;35;35
373744;(720, 194, 13, 7, 2011);3;7;720;Téléphonie;35;26;27
373792;(750, 194, 13, 7, 2011);3;7;750;Téléphonie;35;20;20
373841;(780, 194, 13, 7, 2011);3;7;780;Téléphonie;35;14;14
373890;(810, 194, 13, 7, 2011);3;7;810;Téléphonie;35;23;23
373939;(840, 194, 13, 7, 2011);3;7;840;Téléphonie;35;33;33
373988;(870, 194, 13, 7, 2011);3;7;870;Téléphonie;35;40;40
374037;(900, 194, 13, 7, 2011);3;7;900;Téléphonie;35;36;36
374086;(930, 194, 13, 7, 2011);3;7;930;Téléphonie;35;35;35
374135;(960, 194, 13, 7, 2011);3;7;960;Téléphonie;35;48;50
374184;(990, 194, 13, 7, 2011);3;7;990;Téléphonie;35;29;29
374233;(1020, 194, 13, 7, 2011);3;7;1020;Téléphonie;35;31;31
374280;(1050, 194, 13, 7, 2011);3;7;1050;Téléphonie;35;18;18
374324;(1080, 194, 13, 7, 2011);3;7;1080;Téléphonie;35;35;35
374366;(1110, 194, 13, 7, 2011);3;7;1110;Téléphonie;35;20;20
374408;(1140, 194, 13, 7, 2011);3;7;1140;Téléphonie;35;15;15
374448;(1170, 194, 13, 7, 2011);3;7;1170;Téléphonie;35;18;20
374488;(1200, 194, 13, 7, 2011);3;7;1200;Téléphonie;35;12;13
374526;(1230, 194, 13, 7, 2011);3;7;1230;Téléphonie;35;11;11
374561;(1260, 194, 13, 7, 2011);3;7;1260;Téléphonie;35;9;9
374596;(1290, 194, 13, 7, 2011);3;7;1290;Téléphonie;35;7;7
374630;(1320, 194, 13, 7, 2011);3;7;1320;Téléphonie;35;3;3
374664;(1350, 194, 13, 7, 2011);3;7;1350;Téléphonie;35;3;4
374699;(1380, 194, 13, 7, 2011);3;7;1380;Téléphonie;35;6;7
374731;(1410, 194, 13, 7, 2011);3;7;1410;Téléphonie;35;5;7
374761;(0, 195, 14, 7, 2011);4;7;0;Téléphonie;35;3;4
374791;(30, 195, 14, 7, 2011);4;7;30;Téléphonie;35;0;0
374820;(60, 195, 14, 7, 2011);4;7;60;Téléphonie;35;0;0
374849;(90, 195, 14, 7, 2011);4;7;90;Téléphonie;35;3;3
374878;(120, 195, 14, 7, 2011);4;7;120;Téléphonie;35;1;1
374907;(150, 195, 14, 7, 2011);4;7;150;Téléphonie;35;0;0
374936;(180, 195, 14, 7, 2011);4;7;180;Téléphonie;35;1;1
374965;(210, 195, 14, 7, 2011);4;7;210;Téléphonie;35;0;0
374994;(240, 195, 14, 7, 2011);4;7;240;Téléphonie;35;0;0
375023;(270, 195, 14, 7, 2011);4;7;270;Téléphonie;35;1;1
375052;(300, 195, 14, 7, 2011);4;7;300;Téléphonie;35;0;0
375081;(330, 195, 14, 7, 2011);4;7;330;Téléphonie;35;2;2
375110;(360, 195, 14, 7, 2011);4;7;360;Téléphonie;35;2;2
375143;(390, 195, 14, 7, 2011);4;7;390;Téléphonie;35;4;4
375178;(420, 195, 14, 7, 2011);4;7;420;Téléphonie;35;3;3
375215;(450, 195, 14, 7, 2011);4;7;450;Téléphonie;35;2;2
375254;(480, 195, 14, 7, 2011);4;7;480;Téléphonie;35;7;7
375293;(510, 195, 14, 7, 2011);4;7;510;Téléphonie;35;10;10
375333;(540, 195, 14, 7, 2011);4;7;540;Téléphonie;35;15;15
375373;(570, 195, 14, 7, 2011);4;7;570;Téléphonie;35;16;16
375413;(600, 195, 14, 7, 2011);4;7;600;Téléphonie;35;33;33
375453;(630, 195, 14, 7, 2011);4;7;630;Téléphonie;35;28;28
375493;(660, 195, 14, 7, 2011);4;7;660;Téléphonie;35;22;22
375534;(690, 195, 14, 7, 2011);4;7;690;Téléphonie;35;24;24
375574;(720, 195, 14, 7, 2011);4;7;720;Téléphonie;35;25;25
375613;(750, 195, 14, 7, 2011);4;7;750;Téléphonie;35;14;14
375653;(780, 195, 14, 7, 2011);4;7;780;Téléphonie;35;25;25
375692;(810, 195, 14, 7, 2011);4;7;810;Téléphonie;35;14;14
375732;(840, 195, 14, 7, 2011);4;7;840;Téléphonie;35;19;21
375772;(870, 195, 14, 7, 2011);4;7;870;Téléphonie;35;14;14
375812;(900, 195, 14, 7, 2011);4;7;900;Téléphonie;35;14;14
375852;(930, 195, 14, 7, 2011);4;7;930;Téléphonie;35;18;18
375891;(960, 195, 14, 7, 2011);4;7;960;Téléphonie;35;16;16
375931;(990, 195, 14, 7, 2011);4;7;990;Téléphonie;35;19;23
375970;(1020, 195, 14, 7, 2011);4;7;1020;Téléphonie;35;21;24
376008;(1050, 195, 14, 7, 2011);4;7;1050;Téléphonie;35;19;22
376046;(1080, 195, 14, 7, 2011);4;7;1080;Téléphonie;35;10;10
376084;(1110, 195, 14, 7, 2011);4;7;1110;Téléphonie;35;12;12
376120;(1140, 195, 14, 7, 2011);4;7;1140;Téléphonie;35;14;15
376156;(1170, 195, 14, 7, 2011);4;7;1170;Téléphonie;35;16;16
376190;(1200, 195, 14, 7, 2011);4;7;1200;Téléphonie;35;16;16
376224;(1230, 195, 14, 7, 2011);4;7;1230;Téléphonie;35;12;13
376258;(1260, 195, 14, 7, 2011);4;7;1260;Téléphonie;35;12;12
376292;(1290, 195, 14, 7, 2011);4;7;1290;Téléphonie;35;7;7
376326;(1320, 195, 14, 7, 2011);4;7;1320;Téléphonie;35;4;5
376358;(1350, 195, 14, 7, 2011);4;7;1350;Téléphonie;35;4;4
376391;(1380, 195, 14, 7, 2011);4;7;1380;Téléphonie;35;4;4
376422;(1410, 195, 14, 7, 2011);4;7;1410;Téléphonie;35;5;5
376454;(0, 196, 15, 7, 2011);5;7;0;Téléphonie;35;2;2
376486;(30, 196, 15, 7, 2011);5;7;30;Téléphonie;35;1;1
376518;(60, 196, 15, 7, 2011);5;7;60;Téléphonie;35;3;3
376550;(90, 196, 15, 7, 2011);5;7;90;Téléphonie;35;2;2
376582;(120, 196, 15, 7, 2011);5;7;120;Téléphonie;35;2;2
376614;(150, 196, 15, 7, 2011);5;7;150;Téléphonie;35;2;2
376645;(180, 196, 15, 7, 2011);5;7;180;Téléphonie;35;1;1
376676;(210, 196, 15, 7, 2011);5;7;210;Téléphonie;35;0;0
376707;(240, 196, 15, 7, 2011);5;7;240;Téléphonie;35;1;1
376738;(270, 196, 15, 7, 2011);5;7;270;Téléphonie;35;1;1
376769;(300, 196, 15, 7, 2011);5;7;300;Téléphonie;35;1;1
376800;(330, 196, 15, 7, 2011);5;7;330;Téléphonie;35;0;0
376831;(360, 196, 15, 7, 2011);5;7;360;Téléphonie;35;2;2
376864;(390, 196, 15, 7, 2011);5;7;390;Téléphonie;35;2;2
376900;(420, 196, 15, 7, 2011);5;7;420;Téléphonie;35;4;4
376939;(450, 196, 15, 7, 2011);5;7;450;Téléphonie;35;6;6
376978;(480, 196, 15, 7, 2011);5;7;480;Téléphonie;35;7;7
377020;(510, 196, 15, 7, 2011);5;7;510;Téléphonie;35;16;16
377062;(540, 196, 15, 7, 2011);5;7;540;Téléphonie;35;36;36
377104;(570, 196, 15, 7, 2011);5;7;570;Téléphonie;35;48;48
377146;(600, 196, 15, 7, 2011);5;7;600;Téléphonie;35;60;61
377188;(630, 196, 15, 7, 2011);5;7;630;Téléphonie;35;42;43
377230;(660, 196, 15, 7, 2011);5;7;660;Téléphonie;35;40;40
377272;(690, 196, 15, 7, 2011);5;7;690;Téléphonie;35;49;49
377314;(720, 196, 15, 7, 2011);5;7;720;Téléphonie;35;31;31
377354;(750, 196, 15, 7, 2011);5;7;750;Téléphonie;35;22;22
377396;(780, 196, 15, 7, 2011);5;7;780;Téléphonie;35;19;19
377438;(810, 196, 15, 7, 2011);5;7;810;Téléphonie;35;21;21
377480;(840, 196, 15, 7, 2011);5;7;840;Téléphonie;35;34;34
377524;(870, 196, 15, 7, 2011);5;7;870;Téléphonie;35;29;29
377567;(900, 196, 15, 7, 2011);5;7;900;Téléphonie;35;43;45
377610;(930, 196, 15, 7, 2011);5;7;930;Téléphonie;35;39;39
377653;(960, 196, 15, 7, 2011);5;7;960;Téléphonie;35;42;42
377696;(990, 196, 15, 7, 2011);5;7;990;Téléphonie;35;37;37
377739;(1020, 196, 15, 7, 2011);5;7;1020;Téléphonie;35;26;27
377780;(1050, 196, 15, 7, 2011);5;7;1050;Téléphonie;35;21;21
377820;(1080, 196, 15, 7, 2011);5;7;1080;Téléphonie;35;17;17
377859;(1110, 196, 15, 7, 2011);5;7;1110;Téléphonie;35;15;15
377898;(1140, 196, 15, 7, 2011);5;7;1140;Téléphonie;35;12;12
377935;(1170, 196, 15, 7, 2011);5;7;1170;Téléphonie;35;8;8
377972;(1200, 196, 15, 7, 2011);5;7;1200;Téléphonie;35;7;7
378009;(1230, 196, 15, 7, 2011);5;7;1230;Téléphonie;35;12;12
378044;(1260, 196, 15, 7, 2011);5;7;1260;Téléphonie;35;9;9
378079;(1290, 196, 15, 7, 2011);5;7;1290;Téléphonie;35;6;6
378114;(1320, 196, 15, 7, 2011);5;7;1320;Téléphonie;35;4;4
378149;(1350, 196, 15, 7, 2011);5;7;1350;Téléphonie;35;3;3
378184;(1380, 196, 15, 7, 2011);5;7;1380;Téléphonie;35;8;8
378214;(1410, 196, 15, 7, 2011);5;7;1410;Téléphonie;35;1;1
378244;(0, 197, 16, 7, 2011);6;7;0;Téléphonie;35;3;3
378274;(30, 197, 16, 7, 2011);6;7;30;Téléphonie;35;1;1
378305;(60, 197, 16, 7, 2011);6;7;60;Téléphonie;35;3;3
378335;(90, 197, 16, 7, 2011);6;7;90;Téléphonie;35;3;3
378364;(120, 197, 16, 7, 2011);6;7;120;Téléphonie;35;0;0
378393;(150, 197, 16, 7, 2011);6;7;150;Téléphonie;35;1;1
378422;(180, 197, 16, 7, 2011);6;7;180;Téléphonie;35;0;0
378451;(210, 197, 16, 7, 2011);6;7;210;Téléphonie;35;3;3
378481;(240, 197, 16, 7, 2011);6;7;240;Téléphonie;35;1;1
378511;(270, 197, 16, 7, 2011);6;7;270;Téléphonie;35;0;0
378541;(300, 197, 16, 7, 2011);6;7;300;Téléphonie;35;2;2
378570;(330, 197, 16, 7, 2011);6;7;330;Téléphonie;35;0;0
378599;(360, 197, 16, 7, 2011);6;7;360;Téléphonie;35;0;0
378628;(390, 197, 16, 7, 2011);6;7;390;Téléphonie;35;1;1
378662;(420, 197, 16, 7, 2011);6;7;420;Téléphonie;35;2;2
378697;(450, 197, 16, 7, 2011);6;7;450;Téléphonie;35;4;4
378734;(480, 197, 16, 7, 2011);6;7;480;Téléphonie;35;3;3
378771;(510, 197, 16, 7, 2011);6;7;510;Téléphonie;35;9;9
378807;(540, 197, 16, 7, 2011);6;7;540;Téléphonie;35;10;10
378843;(570, 197, 16, 7, 2011);6;7;570;Téléphonie;35;17;17
378880;(600, 197, 16, 7, 2011);6;7;600;Téléphonie;35;22;22
378917;(630, 197, 16, 7, 2011);6;7;630;Téléphonie;35;22;22
378954;(660, 197, 16, 7, 2011);6;7;660;Téléphonie;35;16;16
378991;(690, 197, 16, 7, 2011);6;7;690;Téléphonie;35;18;18
379027;(720, 197, 16, 7, 2011);6;7;720;Téléphonie;35;16;16
379065;(750, 197, 16, 7, 2011);6;7;750;Téléphonie;35;9;9
379104;(780, 197, 16, 7, 2011);6;7;780;Téléphonie;35;10;10
379143;(810, 197, 16, 7, 2011);6;7;810;Téléphonie;35;10;10
379182;(840, 197, 16, 7, 2011);6;7;840;Téléphonie;35;12;12
379222;(870, 197, 16, 7, 2011);6;7;870;Téléphonie;35;6;6
379262;(900, 197, 16, 7, 2011);6;7;900;Téléphonie;35;10;10
379302;(930, 197, 16, 7, 2011);6;7;930;Téléphonie;35;6;6
379341;(960, 197, 16, 7, 2011);6;7;960;Téléphonie;35;16;16
379379;(990, 197, 16, 7, 2011);6;7;990;Téléphonie;35;6;6
379417;(1020, 197, 16, 7, 2011);6;7;1020;Téléphonie;35;5;5
379455;(1050, 197, 16, 7, 2011);6;7;1050;Téléphonie;35;5;5
379493;(1080, 197, 16, 7, 2011);6;7;1080;Téléphonie;35;12;12
379531;(1110, 197, 16, 7, 2011);6;7;1110;Téléphonie;35;9;9
379568;(1140, 197, 16, 7, 2011);6;7;1140;Téléphonie;35;7;7
379604;(1170, 197, 16, 7, 2011);6;7;1170;Téléphonie;35;4;4
379640;(1200, 197, 16, 7, 2011);6;7;1200;Téléphonie;35;7;7
